Category,x
HP:0033743,2
HP:0033747,232
HP:0033748,12
HP:0033754,22
HP:0033755,22
HP:0033763,48
HP:0033764,2
HP:0033769,2
HP:0033770,2
HP:0033777,5
HP:0033785,2
HP:0033794,9
HP:0033796,277
HP:0033799,116
HP:0033800,24
HP:0033801,11
HP:0033802,4
HP:0033803,2
HP:0033804,11
HP:0033806,2
HP:0033807,2
HP:0033808,1
HP:0033810,1
HP:0033811,9
HP:0033822,1
HP:0033823,1
HP:0033832,7
HP:0033834,1
HP:0033835,29
HP:0033836,28
HP:0033842,2
HP:0033851,1
HP:0033859,1
HP:0033864,1
HP:0033867,1
HP:0033977,1
HP:0033978,1
HP:0033980,2
HP:0033981,1
HP:0033982,1
HP:0033983,1
HP:0033984,1
HP:0033986,1
HP:0033992,1
HP:0033993,10
HP:0033994,2
HP:0033995,1
HP:0033996,1
HP:0033997,1
HP:0034003,1
HP:0034006,1
HP:0034007,1
HP:0034008,2
HP:0034010,1
HP:0034011,7
HP:0034012,1
HP:0034025,7
HP:0034029,1
HP:0034031,2
HP:0034032,1
HP:0034033,21
HP:0034039,3
HP:0034040,4
HP:0034041,4
HP:0034042,2
HP:0034043,1
HP:0034044,2
HP:0034045,3
HP:0034046,1
HP:0034047,1
HP:0034048,1
HP:0034049,1
HP:0034051,2
HP:0034053,1
HP:0034056,2
HP:0034057,503
HP:0034058,260
HP:0034059,272
HP:0034067,2
HP:0034075,1
HP:0034156,1
HP:0034159,2
HP:0034162,2
HP:0034163,1
HP:0034164,1
HP:0034165,1
HP:0034167,1
HP:0034168,1
HP:0034170,1
HP:0034171,1
HP:0034173,1
HP:0034174,1
HP:0034176,1
HP:0034177,1
HP:0034179,1
HP:0034180,1
HP:0034184,1
HP:0034185,1
HP:0034187,2
HP:0034188,1
HP:0034189,1
HP:0034190,1
HP:0034192,1
HP:0034193,4
HP:0034194,1
HP:0034197,14
HP:0034198,18
HP:0034199,2
HP:0034200,9
HP:0034201,1
HP:0034202,3
HP:0034203,1
HP:0034204,1
HP:0034206,5
HP:0034207,13
HP:0034208,1
HP:0034210,1
HP:0034221,127
HP:0034226,1
HP:0034227,2
HP:0034237,166
HP:0034238,73
HP:0034241,61
HP:0034242,10
HP:0034243,4
HP:0034249,2
HP:0034250,2
HP:0034251,11
HP:0034252,2
HP:0034254,1
HP:0034258,2
HP:0034259,2
HP:0034260,2
HP:0034261,56
HP:0034262,1
HP:0034270,1
HP:0034271,2
HP:0034272,1
HP:0034273,2
HP:0034274,47
HP:0034276,2
HP:0034277,2
HP:0034279,1
HP:0034280,1
HP:0034281,31
HP:0034282,4
HP:0034283,3
HP:0034284,1
HP:0034285,1
HP:0034286,1
HP:0034287,3
HP:0034288,1
HP:0034289,1
HP:0034290,1
HP:0034291,1
HP:0034293,1
HP:0034294,2
HP:0034295,10
HP:0034297,1
HP:0034298,2
HP:0034299,1
HP:0034300,1
HP:0034303,2
HP:0034304,2
HP:0034305,2
HP:0034306,1
HP:0034307,1
HP:0034308,1
HP:0034309,2
HP:0034310,1
HP:0034311,2
HP:0034313,1
HP:0034314,43
HP:0034316,1
HP:0034317,22
HP:0034318,22
HP:0034319,1
HP:0034320,1
HP:0034321,1
HP:0034322,1
HP:0034323,3
HP:0034324,1
HP:0034325,1
HP:0034327,1
HP:0034328,1
HP:0034333,1
HP:0034335,316
HP:0034336,1
HP:0034338,2
HP:0034344,1
HP:0034345,4426
HP:0034346,1
HP:0034347,1
HP:0034348,1
HP:0034350,1
HP:0034351,1
HP:0034352,1
HP:0034353,378
HP:0034354,1
HP:0034360,1
HP:0034361,1
HP:0034362,1
HP:0034363,1
HP:0034364,1
HP:0034365,1
HP:0034367,1
HP:0034368,2
HP:0034369,1
HP:0034370,47
HP:0034371,1
HP:0034372,2
HP:0034375,4
HP:0034376,181
HP:0034378,15
HP:0034381,1
HP:0034383,1
HP:0034384,1
HP:0034385,1
HP:0034386,1
HP:0034390,1
HP:0034391,100
HP:0034392,772
HP:0034398,111
HP:0034430,1228
HP:0034434,106
HP:0034435,100
HP:0034442,4
HP:0034444,23
HP:0034496,1
HP:0034504,2
HP:0040006,405
HP:0040007,2
HP:0040008,2
HP:0040009,2
HP:0040010,5
HP:0040012,35
HP:0040013,2
HP:0040014,3
HP:0040016,6
HP:0040017,2
HP:0040019,384
HP:0040022,7
HP:0040023,1
HP:0040024,5
HP:0040025,7
HP:0040030,10
HP:0040031,1
HP:0040035,14
HP:0040036,10
HP:0040039,1
HP:0040045,7
HP:0040046,5
HP:0040047,3
HP:0040049,28
HP:0040052,4
HP:0040053,1
HP:0040059,2
HP:0040063,45
HP:0040064,2275
HP:0040068,1616
HP:0040069,732
HP:0040070,435
HP:0040071,154
HP:0040072,226
HP:0040075,179
HP:0040078,24
HP:0040079,7
HP:0040080,10
HP:0040081,300
HP:0040082,21
HP:0040084,25
HP:0040085,8
HP:0040086,32
HP:0040087,6
HP:0040088,198
HP:0040089,25
HP:0040095,2
HP:0040096,5
HP:0040113,2
HP:0040115,5
HP:0040119,1
HP:0040121,3
HP:0040126,26
HP:0040127,22
HP:0040129,111
HP:0040130,16
HP:0040131,57
HP:0040132,27
HP:0040133,42
HP:0040134,8
HP:0040135,11
HP:0040137,1
HP:0040139,1
HP:0040140,12
HP:0040142,1
HP:0040144,2
HP:0040145,3
HP:0040146,1
HP:0040147,1
HP:0040148,5
HP:0040149,1
HP:0040154,11
HP:0040155,2
HP:0040156,70
HP:0040157,119
HP:0040159,14
HP:0040160,17
HP:0040161,20
HP:0040162,15
HP:0040163,23
HP:0040165,1
HP:0040167,1
HP:0040169,1
HP:0040170,29
HP:0040171,68
HP:0040172,10
HP:0040173,4
HP:0040175,1
HP:0040176,1
HP:0040177,1
HP:0040178,1
HP:0040181,4
HP:0040183,2
HP:0040184,2
HP:0040185,10
HP:0040186,19
HP:0040187,4
HP:0040188,11
HP:0040189,42
HP:0040190,3
HP:0040191,1
HP:0040194,430
HP:0040195,1230
HP:0040196,17
HP:0040197,12
HP:0040198,6
HP:0040200,2
HP:0040201,2
HP:0040202,154
HP:0040203,2
HP:0040204,2
HP:0040206,1
HP:0040207,1
HP:0040209,1
HP:0040210,1
HP:0040211,421
HP:0040213,3
HP:0040214,152
HP:0040216,21
HP:0040217,25
HP:0040218,21
HP:0040219,2
HP:0040220,16
HP:0040221,1
HP:0040223,30
HP:0040224,3
HP:0040228,2
HP:0040230,1
HP:0040231,2
HP:0040232,2
HP:0040233,1
HP:0040234,1
HP:0040235,1
HP:0040238,8
HP:0040242,1
HP:0040245,1
HP:0040246,4
HP:0040247,1
HP:0040248,1
HP:0040249,1
HP:0040250,2
HP:0040252,72
HP:0040253,72
HP:0040255,30
HP:0040257,3
HP:0040261,3
HP:0040262,1
HP:0040264,3
HP:0040265,2
HP:0040266,2
HP:0040268,1
HP:0040270,39
HP:0040272,1
HP:0040273,40
HP:0040274,9
HP:0040275,36
HP:0040276,30
HP:0040277,71
HP:0040278,3
HP:0040286,2
HP:0040287,1
HP:0040288,43
HP:0040289,2
HP:0040293,1
HP:0040296,1
HP:0040299,4
HP:0040300,9
HP:0040301,3
HP:0040303,6
HP:0040306,5
HP:0040307,86
HP:0040309,2
HP:0040310,1
HP:0040313,12
HP:0040314,5
HP:0040315,2
HP:0040318,2
HP:0040319,11
HP:0040320,4
HP:0040322,4
HP:0040326,6
HP:0040327,30
HP:0040328,2
HP:0040329,3
HP:0040330,1
HP:0040331,1
HP:0040334,1
HP:0041042,1
HP:0041043,1
HP:0041044,1
HP:0041045,1
HP:0041046,1
HP:0041048,1
HP:0041058,1
HP:0041059,1
HP:0041063,1
HP:0041068,1
HP:0041070,1
HP:0041076,1
HP:0041078,1
HP:0041093,1
HP:0041159,1
HP:0045005,298
HP:0045007,21
HP:0045008,22
HP:0045010,140
HP:0045014,11
HP:0045017,40
HP:0045025,56
HP:0045026,48
HP:0045027,56
HP:0045028,4
HP:0045036,1
HP:0045037,24
HP:0045038,1
HP:0045039,22
HP:0045040,77
HP:0045042,10
HP:0045044,1
HP:0045045,15
HP:0045046,1
HP:0045047,5
HP:0045048,1
HP:0045049,17
HP:0045051,17
HP:0045052,2
HP:0045054,1
HP:0045055,5
HP:0045056,32
HP:0045057,1
HP:0045058,188
HP:0045059,10
HP:0045060,624
HP:0045061,1
HP:0045073,77
HP:0045074,22
HP:0045075,130
HP:0045079,1
HP:0045080,10
HP:0045081,27
HP:0045082,22
HP:0045084,30
HP:0045086,5
HP:0045087,1
HP:0046502,1
HP:0046503,18
HP:0046504,9
HP:0046505,2
HP:0046506,42
HP:0046507,1
HP:0046508,18
HP:0100000,158
HP:0100001,5
HP:0100006,170
HP:0100007,74
HP:0100008,10
HP:0100009,14
HP:0100010,14
HP:0100012,49
HP:0100013,101
HP:0100014,11
HP:0100015,2
HP:0100016,5
HP:0100017,1
HP:0100018,22
HP:0100019,11
HP:0100020,1
HP:0100021,172
HP:0100022,1980
HP:0100023,23
HP:0100024,6
HP:0100025,25
HP:0100026,55
HP:0100027,9
HP:0100028,4
HP:0100031,87
HP:0100033,23
HP:0100034,11
HP:0100035,6
HP:0100036,3
HP:0100037,398
HP:0100038,4
HP:0100039,12
HP:0100040,2
HP:0100046,1
HP:0100057,1
HP:0100068,1
HP:0100133,53
HP:0100134,55
HP:0100168,5
HP:0100235,3
HP:0100237,1
HP:0100238,120
HP:0100240,193
HP:0100242,176
HP:0100243,31
HP:0100244,9
HP:0100245,5
HP:0100246,5
HP:0100247,3
HP:0100248,4
HP:0100250,1
HP:0100251,4
HP:0100252,4
HP:0100253,3
HP:0100254,3
HP:0100255,35
HP:0100256,12
HP:0100257,74
HP:0100258,78
HP:0100259,138
HP:0100260,19
HP:0100261,802
HP:0100262,15
HP:0100263,6
HP:0100264,8
HP:0100265,20
HP:0100266,46
HP:0100267,14
HP:0100268,1
HP:0100269,4
HP:0100271,2
HP:0100273,79
HP:0100274,2
HP:0100275,16
HP:0100276,72
HP:0100277,55
HP:0100279,17
HP:0100280,15
HP:0100281,17
HP:0100284,7
HP:0100285,35
HP:0100287,5
HP:0100288,2
HP:0100289,1
HP:0100290,1
HP:0100291,3
HP:0100292,3
HP:0100293,2
HP:0100295,62
HP:0100297,20
HP:0100298,1
HP:0100299,33
HP:0100301,7
HP:0100303,28
HP:0100306,1
HP:0100307,9
HP:0100308,6
HP:0100309,12
HP:0100310,6
HP:0100314,47
HP:0100315,20
HP:0100318,4
HP:0100320,1
HP:0100321,14
HP:0100323,41
HP:0100324,11
HP:0100326,187
HP:0100327,1
HP:0100333,10
HP:0100334,17
HP:0100335,43
HP:0100336,18
HP:0100337,21
HP:0100338,25
HP:0100345,1
HP:0100347,1
HP:0100348,2
HP:0100349,1
HP:0100350,1
HP:0100360,322
HP:0100362,2
HP:0100363,1
HP:0100364,1
HP:0100368,2
HP:0100371,2
HP:0100372,1
HP:0100373,1
HP:0100374,1
HP:0100380,1
HP:0100381,1
HP:0100382,1
HP:0100387,3
HP:0100391,1
HP:0100394,1
HP:0100471,1
HP:0100472,1
HP:0100474,1
HP:0100475,1
HP:0100481,1
HP:0100482,1
HP:0100483,1
HP:0100490,192
HP:0100491,686
HP:0100493,1
HP:0100494,7
HP:0100495,1
HP:0100498,105
HP:0100499,1
HP:0100501,2
HP:0100502,9
HP:0100503,2
HP:0100504,1
HP:0100507,5
HP:0100508,97
HP:0100511,47
HP:0100512,35
HP:0100513,19
HP:0100514,20
HP:0100515,8
HP:0100517,1
HP:0100518,19
HP:0100519,14
HP:0100520,13
HP:0100521,7
HP:0100522,5
HP:0100523,10
HP:0100524,1
HP:0100525,1
HP:0100526,73
HP:0100527,4
HP:0100528,2
HP:0100529,59
HP:0100530,47
HP:0100531,1
HP:0100532,4
HP:0100533,206
HP:0100534,5
HP:0100536,2
HP:0100537,2
HP:0100538,106
HP:0100539,106
HP:0100540,39
HP:0100541,19
HP:0100542,191
HP:0100543,615
HP:0100544,17
HP:0100545,105
HP:0100546,6
HP:0100547,1941
HP:0100548,7
HP:0100550,5
HP:0100552,23
HP:0100553,1
HP:0100555,62
HP:0100556,6
HP:0100559,45
HP:0100560,11
HP:0100561,37
HP:0100565,2
HP:0100568,162
HP:0100569,22
HP:0100570,13
HP:0100571,15
HP:0100574,21
HP:0100575,12
HP:0100576,36
HP:0100577,2
HP:0100578,72
HP:0100579,38
HP:0100580,6
HP:0100581,3
HP:0100582,68
HP:0100583,3
HP:0100584,15
HP:0100585,79
HP:0100587,37
HP:0100589,51
HP:0100590,26
HP:0100592,12
HP:0100593,12
HP:0100595,3
HP:0100596,3
HP:0100598,21
HP:0100601,8
HP:0100602,23
HP:0100603,27
HP:0100605,13
HP:0100606,83
HP:0100607,15
HP:0100608,16
HP:0100611,2
HP:0100612,8
HP:0100613,46
HP:0100614,35
HP:0100615,75
HP:0100617,4
HP:0100618,8
HP:0100619,5
HP:0100620,15
HP:0100621,11
HP:0100625,63
HP:0100626,17
HP:0100627,374
HP:0100628,1
HP:0100630,5
HP:0100631,46
HP:0100632,2
HP:0100633,35
HP:0100634,42
HP:0100638,2
HP:0100639,73
HP:0100641,27
HP:0100642,18
HP:0100643,21
HP:0100644,2
HP:0100645,2
HP:0100646,50
HP:0100647,4
HP:0100648,46
HP:0100649,60
HP:0100650,10
HP:0100651,54
HP:0100653,19
HP:0100654,16
HP:0100658,43
HP:0100659,319
HP:0100660,184
HP:0100661,17
HP:0100662,1
HP:0100663,2
HP:0100665,14
HP:0100669,14
HP:0100670,22
HP:0100671,32
HP:0100672,2
HP:0100678,68
HP:0100679,64
HP:0100682,5
HP:0100684,4
HP:0100685,34
HP:0100686,12
HP:0100689,112
HP:0100691,296
HP:0100692,113
HP:0100693,5
HP:0100694,19
HP:0100697,4
HP:0100698,1
HP:0100699,175
HP:0100700,49
HP:0100702,49
HP:0100703,15
HP:0100704,144
HP:0100705,154
HP:0100706,1
HP:0100707,47
HP:0100709,1
HP:0100710,135
HP:0100711,95
HP:0100712,32
HP:0100716,183
HP:0100718,5
HP:0100719,3
HP:0100720,10
HP:0100721,28
HP:0100723,19
HP:0100724,16
HP:0100725,12
HP:0100726,3
HP:0100727,2
HP:0100728,51
HP:0100729,265
HP:0100730,2
HP:0100731,1
HP:0100732,21
HP:0100733,18
HP:0100734,1
HP:0100735,19
HP:0100736,237
HP:0100737,597
HP:0100738,116
HP:0100739,5
HP:0100742,147
HP:0100743,46
HP:0100744,56
HP:0100748,1
HP:0100749,117
HP:0100750,66
HP:0100751,29
HP:0100752,1
HP:0100753,68
HP:0100754,40
HP:0100755,166
HP:0100757,2
HP:0100758,56
HP:0100759,39
HP:0100760,30
HP:0100761,15
HP:0100763,699
HP:0100764,10
HP:0100765,31
HP:0100766,14
HP:0100767,33
HP:0100768,9
HP:0100769,15
HP:0100771,24
HP:0100773,4
HP:0100774,56
HP:0100775,22
HP:0100776,10
HP:0100777,19
HP:0100778,1
HP:0100779,18
HP:0100780,10
HP:0100781,8
HP:0100783,17
HP:0100784,7
HP:0100785,65
HP:0100786,15
HP:0100787,37
HP:0100789,4
HP:0100790,535
HP:0100792,8
HP:0100795,1
HP:0100796,15
HP:0100797,15
HP:0100798,17
HP:0100799,13
HP:0100800,30
HP:0100801,5
HP:0100802,1
HP:0100803,20
HP:0100804,3
HP:0100806,109
HP:0100807,275
HP:0100808,1
HP:0100809,2
HP:0100811,10
HP:0100812,6
HP:0100813,2
HP:0100814,11
HP:0100816,1
HP:0100817,28
HP:0100818,8
HP:0100819,34
HP:0100820,39
HP:0100823,7
HP:0100825,26
HP:0100826,3
HP:0100827,24
HP:0100828,2
HP:0100829,11
HP:0100830,7
HP:0100831,16
HP:0100832,12
HP:0100833,18
HP:0100834,114
HP:0100835,101
HP:0100836,93
HP:0100837,1
HP:0100838,8
HP:0100840,193
HP:0100842,21
HP:0100845,5
HP:0100848,42
HP:0100849,1
HP:0100851,756
HP:0100852,409
HP:0100853,2
HP:0100854,11
HP:0100856,3
HP:0100858,2
HP:0100861,2
HP:0100864,42
HP:0100865,5
HP:0100866,3
HP:0100867,28
HP:0100869,9
HP:0100870,1
HP:0100871,513
HP:0100872,201
HP:0100874,19
HP:0100876,6
HP:0100879,18
HP:0100880,2
HP:0100886,999
HP:0100887,296
HP:0100889,4
HP:0100890,2
HP:0100896,5
HP:0100898,6
HP:0100899,9
HP:0100915,2
HP:0100923,2
HP:0100925,4
HP:0100950,3
HP:0100951,5
HP:0100952,5
HP:0100953,1
HP:0100954,5
HP:0100957,58
HP:0100958,6
HP:0100959,2
HP:0100960,1
HP:0100962,10
HP:0100963,12
HP:0200000,2
HP:0200003,1
HP:0200005,54
HP:0200006,672
HP:0200007,272
HP:0200008,67
HP:0200011,6
HP:0200012,6
HP:0200013,37
HP:0200016,2
HP:0200020,42
HP:0200021,42
HP:0200022,2
HP:0200023,1
HP:0200024,4
HP:0200025,3
HP:0200026,21
HP:0200028,1
HP:0200029,4
HP:0200032,1
HP:0200034,95
HP:0200035,41
HP:0200036,115
HP:0200037,26
HP:0200039,23
HP:0200040,16
HP:0200041,26
HP:0200042,129
HP:0200043,24
HP:0200044,7
HP:0200046,3
HP:0200047,1
HP:0200048,8
HP:0200049,9
HP:0200053,4
HP:0200055,104
HP:0200056,5
HP:0200057,1
HP:0200058,3
HP:0200063,24
HP:0200064,23
HP:0200065,47
HP:0200067,11
HP:0200068,2
HP:0200070,3
HP:0200071,1
HP:0200072,2
HP:0200073,6
HP:0200083,2
HP:0200084,5
HP:0200085,21
HP:0200094,1
HP:0200096,3
HP:0200097,12
HP:0200098,6
HP:0200101,41
HP:0200102,89
HP:0200104,2
HP:0200105,2
HP:0200106,13
HP:0200109,1
HP:0200114,19
HP:0200116,1
HP:0200117,12
HP:0200118,2
HP:0200119,2
HP:0200120,3
HP:0200122,1
HP:0200123,11
HP:0200124,5
HP:0200125,9
HP:0200127,1
HP:0200128,13
HP:0200133,2
HP:0200134,114
HP:0200136,41
HP:0200138,3
HP:0200141,3
HP:0200143,2
HP:0200146,18
HP:0200147,9
HP:0200148,2
HP:0200149,16
HP:0200150,2
HP:0200151,1
HP:0200153,26
HP:0200160,18
HP:0200161,1
HP:0400000,10
HP:0400002,1
HP:0400004,6
HP:0400005,3
HP:0400008,5
HP:0410003,1
HP:0410005,6
HP:0410008,413
HP:0410009,2
HP:0410010,2
HP:0410011,23
HP:0410017,2
HP:0410018,16
HP:0410019,9
HP:0410020,2
HP:0410026,2
HP:0410027,1
HP:0410028,4
HP:0410030,216
HP:0410031,70
HP:0410033,1
HP:0410035,9
HP:0410042,826
HP:0410043,298
HP:0410049,1
HP:0410050,4
HP:0410051,1
HP:0410053,1
HP:0410054,6
HP:0410055,1
HP:0410056,1
HP:0410057,1
HP:0410058,1
HP:0410059,1
HP:0410061,2
HP:0410062,2
HP:0410063,1
HP:0410064,1
HP:0410066,5
HP:0410067,15
HP:0410068,1
HP:0410069,1
HP:0410070,1
HP:0410071,1
HP:0410072,3
HP:0410073,1
HP:0410074,1
HP:0410075,1
HP:0410132,2
HP:0410134,13
HP:0410135,2
HP:0410144,1
HP:0410145,1
HP:0410151,7
HP:0410153,1
HP:0410156,1
HP:0410170,6
HP:0410173,2
HP:0410174,3
HP:0410175,5
HP:0410176,3
HP:0410177,3
HP:0410179,3
HP:0410204,1
HP:0410216,2
HP:0410219,5
HP:0410240,92
HP:0410241,49
HP:0410242,104
HP:0410243,94
HP:0410244,1
HP:0410246,1
HP:0410252,10
HP:0410253,1
HP:0410255,8
HP:0410256,1
HP:0410259,1
HP:0410262,1
HP:0410263,137
HP:0410266,4
HP:0410276,1
HP:0410279,1
HP:0410280,1531
HP:0410281,2
HP:0410282,7
HP:0410288,2
HP:0410289,5
HP:0410291,9
HP:0410292,5
HP:0410293,1
HP:0410294,11
HP:0410295,5
HP:0410297,6
HP:0410299,10
HP:0410300,3
HP:0410301,6
HP:0410302,3
HP:0410303,1
HP:0410305,2
HP:0410309,3
HP:0410310,1
HP:0410323,2
HP:0410327,1
HP:0410346,1
HP:0410362,1
HP:0410373,3
HP:0410377,3
HP:0410378,2
HP:0410380,4
HP:0410385,3
HP:0410386,1
HP:0410388,1
HP:0410392,3
HP:0410395,2
HP:0430000,386
HP:0430007,3
HP:0430009,3
HP:0430015,3
HP:0430019,1
HP:0430021,4
HP:0430022,2
HP:0430025,2
HP:0430028,7
HP:0500001,5
HP:0500005,1
HP:0500007,1
HP:0500009,1
HP:0500011,18
HP:0500012,22
HP:0500015,23
HP:0500018,19
HP:0500020,5
HP:0500022,15
HP:0500030,11
HP:0500033,2
HP:0500041,6
HP:0500043,1
HP:0500046,3
HP:0500070,1
HP:0500087,10
HP:0500089,1
HP:0500093,12
HP:0500114,2
HP:0500115,2
HP:0500147,1
HP:0500148,2
HP:0500149,1
HP:0500151,1
HP:0500152,2
HP:0500153,2
HP:0500163,1
HP:0500164,13
HP:0500165,32
HP:0500166,6
HP:0500167,6
HP:0500170,2
HP:0500173,1
HP:0500180,3
HP:0500181,2
HP:0500182,1
HP:0500183,15
HP:0500184,14
HP:0500185,1
HP:0500186,1
HP:0500187,1
HP:0500189,1
HP:0500191,1
HP:0500192,1
HP:0500193,1
HP:0500195,2
HP:0500196,1
HP:0500198,1
HP:0500202,1
HP:0500204,1
HP:0500205,2
HP:0500206,1
HP:0500208,1
HP:0500209,1
HP:0500210,1
HP:0500225,4
HP:0500226,1
HP:0500228,1
HP:0500229,4
HP:0500230,3
HP:0500231,6
HP:0500232,2
HP:0500233,2
HP:0500238,2
HP:0500239,1
HP:0500243,1
HP:0500253,1
HP:0500262,2
HP:0500263,1
HP:0500265,1
HP:0500266,3
HP:0500267,33
HP:0500269,3
HP:0500270,3
HP:0550004,1
HP:3000003,6
HP:3000004,10
HP:3000005,3
HP:3000010,1
HP:3000019,1
HP:3000022,14
HP:3000030,29
HP:3000033,3
HP:3000034,4
HP:3000036,68
HP:3000037,3
HP:3000038,1
HP:3000048,1
HP:3000050,220
HP:3000062,10
HP:3000072,2
HP:3000075,1
HP:3000077,3
HP:4000001,2
HP:4000004,2
HP:4000007,14
HP:4000008,1
HP:4000010,1
HP:4000039,1
HP:4000041,1
HP:4000054,20
HP:4000055,1
HP:4000056,1
HP:4000057,1
HP:4000059,224
HP:4000060,1
HP:4000061,1
HP:4000066,2
HP:4000067,1
HP:4000068,2
HP:4000070,1
HP:4000072,1
HP:4000073,1
HP:4000076,1
HP:4000079,1
HP:4000081,1
HP:4000090,2
